"","Unnamed: 0","Unnamed: 0.1","tweetID","tweetText","tweetRetweetCt","tweetFavoriteCt","tweetSource","tweetCreated","userID","userScreen","userName","userCreateDt","clean text","text length","Sentiment Analysis","pos_count","neg_count"
"2559","2559","6135","1497414031874867202","@al_fadawi @aborayan1423 حسبي الله ونعم الوكيل لاحول ولا قوة إلا بالله حسبي الله ونعم الوكيل السعودية الاتصالات زين للاتصالات مصر stc mobily KSA الصغير اللي الاتصالات السعودية زين للاتصالات stc Zain KSA","0.0","0.0","Twitter for Android","2022-02-26 03:31:40+00:00","1.3471999725471785e+18","ahmad_bum188","احمد أندرويد 📱","2021-01-07 15:14:51+00:00","حسبي الله ونعم الوكيل لاحول بالله حسبي الله ونعم الوكيل السعوديه الاتصالات زين للاتصالات مصر    الصغير اللي الاتصالات السعوديه زين للاتصالات","140","negative","0","0"
"2560","2560","6137","1497410259358568455","@Mobily احم احم","0.0","0.0","Twitter for Android","2022-02-26 03:16:41+00:00","1.4962681015953203e+18","mhmd41259220","mhmd","2022-02-22 23:38:34+00:00","احم احم","7","neutral","0","0"
"2561","2561","6138","1497407140255916035","@Mobily كيف اتصرف الرصيد انسحب من الصراف ١٧٢ وماتفعلت الباقه","0.0","0.0","Twitter for iPhone","2022-02-26 03:04:17+00:00","7.561740471598162e+17","areejzamzami2","Areej Zamzami","2016-07-21 17:08:36+00:00","اتصرف الرصيد انسحب الصراف ١٧٢ وماتفعلت الباقه","45","negative","0","0"
"2562","2562","6139","1497407028662358019","@Mobily للان ما اتفعلت الباقه اتصلت بالخدمه ١١٠٠ قالي ارفعي شكوى عن طريق المساعده في واتس اب وارسلي السحب من الصراف ..عملت الخطوه دي يقلي مانقدر نشوف الصور","0.0","0.0","Twitter for iPhone","2022-02-26 03:03:50+00:00","7.561740471598162e+17","areejzamzami2","Areej Zamzami","2016-07-21 17:08:36+00:00","للان اتفعلت الباقه اتصلت بالخدمه ١١٠٠ قالي ارفعي شكوي طريق المساعده واتس اب وارسلي السحب الصراف عملت الخطوه دي يقلي مانقدر نشوف الصور","133","negative","0","0"
"2563","2563","6140","1497406733202771970","@Mobily لوسمحتو شحنت رصيد ١٥٠ الباقه وانسحبت مع الضريبه ١٧٢ https://t.co/23Wno46Uzu","0.0","0.0","Twitter for iPhone","2022-02-26 03:02:40+00:00","7.561740471598162e+17","areejzamzami2","Areej Zamzami","2016-07-21 17:08:36+00:00","لوسمحتو شحنت رصيد ١٥٠ الباقه وانسحبت الضريبه ١٧٢","48","negative","0","0"
"2564","2564","6141","1497403966371635202","@Mobily والله أنا لي تجربة سيئة مع الشركة وبعد ما تركتهم بعشر سنوات يطالبوني ادفع فاتورة  بيقولوا من 2017 ازاي.... ما ادري","0.0","0.0","Twitter for Android","2022-02-26 02:51:40+00:00","1.2683585367294405e+18","basem99683489","basem","2020-06-04 01:47:13+00:00","والله تجربه سيئه الشركه وبعد تركتهم بعشر يطالبوني ادفع فاتوره بيقولوا 2017 ازاي ادري","84","negative","0","0"
"2565","2565","6142","1497402623460270080","@Mobily 6 #يوم_التأسيس https://t.co/wO5pv9wMYt","0.0","0.0","Twitter for iPhone","2022-02-26 02:46:20+00:00","1.173228124575867e+18","Noor3_1998","نور ❤","2019-09-15 13:33:19+00:00","التاسيس","7","neutral","0","0"
"2566","2566","6143","1497401783429124097","フォローバックいただきありがとうございます。
#followme #sougofollow #followback #相互フォロー 2609","0.0","0.0","Twitter Web App","2022-02-26 02:43:00+00:00","1.0673793987209462e+18","Gemini_mobily","Gemini mobily #⃣相互フォロー","2018-11-27 11:27:34+00:00","フォローバックいただきありがとうございます     相互フォロー 2609","37","neutral","0","0"
"2567","2567","6144","1497398333047988228","@Spudil3 @HarastaJakub @FilipHorky Na ruské straně bojují mimo jiné také odvedenci, kteří jsou v armádě klidně tři měsíce. Donutí je podepsat kontrakt, vezmou jim mobily a jde se na nacisty. Mnozí ti kluci by se věřím nechali zajmout rádi..","0.0","1.0","Twitter for Android","2022-02-26 02:29:17+00:00","2789279131.0","MartinDungl","Martin Dungl","2014-09-04 06:27:18+00:00","ruské straně bojují  jiné také  kteří  armádě klidně tř  měsí  Donutí           Mnozí     věří    rá","102","neutral","0","0"
"2568","2568","6145","1497397655776808964","@Mobily ٦ #يوم_التأسيس https://t.co/qoriQgcIaA","0.0","0.0","Twitter for iPhone","2022-02-26 02:26:36+00:00","1954925329.0","wayabka_alamal","ويبقى الأمل","2013-10-11 19:19:30+00:00","التاسيس","7","neutral","0","0"
"2569","2569","6146","1497396434978676737","@Mobily #يوم_التاسيس 
عددهم ٥
النخله
الصقر
الفرس العربي
المجلس
الفنجان

https://t.co/61hP6cVZWO","0.0","0.0","Twitter Web App","2022-02-26 02:21:45+00:00","1.497283504438186e+18","B22kM22","Saleh Bin Aboud","2022-02-25 18:53:17+00:00","التاسيس عددهم النخله الصقر الفرس العربي المجلس الفنجان","54","neutral","0","0"
"2570","2570","6147","1497393610735726592","@Mobily .
الاجابة : 6 💛🇸🇦 https://t.co/uvaD2TSSqe","0.0","0.0","Twitter for iPhone","2022-02-26 02:10:31+00:00","1.2654890223586222e+18","mllm11111","ᔆᴬᴹᴵ ᴹᴬᴶᴱᴰ","2020-05-27 03:44:43+00:00","الاجابه","7","neutral","0","0"
"2571","2571","6148","1497386896443461638","@Mobily يارب افوز مع موبايلي https://t.co/8au83KgF6f","0.0","0.0","Twitter for iPhone","2022-02-26 01:43:50+00:00","1.0822582177391328e+18","abdulfs882","abdu","2019-01-07 12:50:41+00:00","يارب افوز","9","neutral","0","0"
"2572","2572","6150","1497379147991207938","@Mobily السلام عليكم لو سمحت انا عندي خط مفصول عن الخدمه لانه فاتوره وابي اسدده عن طريق التطبيق كيف ادخل التطبيق بدون رمز تحقق لان مفصول ماتوصلني رسائل نصيه","0.0","0.0","Twitter for iPhone","2022-02-26 01:13:03+00:00","1.438717085983576e+18","MN97663177","M N","2021-09-17 04:11:41+00:00","سمحت انا عندي خط مفصول الخدمه لانه فاتوره وابي اسدده طريق التطبيق ادخل التطبيق بدون رمز تحقق لان مفصول ماتوصلني رسائل نصيه","122","neutral","0","1"
"2573","2573","6151","1497375864794673155","フォローバックありがとうございます。
#followme #sougofollow #followback #相互フォロー 2608","0.0","0.0","Twitter Web App","2022-02-26 01:00:00+00:00","1.0673793987209462e+18","Gemini_mobily","Gemini mobily #⃣相互フォロー","2018-11-27 11:27:34+00:00","フォローバックありがとうございます     相互フォロー 2608","33","neutral","0","0"
"2574","2574","6153","1497366494828806145","Pls had yes7ab mobily im online shopping as if I have the money for it","0.0","1.0","Twitter for iPhone","2022-02-26 00:22:46+00:00","7.203819471559762e+17","babushkamami","ج","2016-04-13 22:43:35+00:00","yes7","7","neutral","0","0"
"2575","2575","6154","1497365395795230725","@au122au @Mobily اي 7 قيقا اذا كانت فيه شريحتين متعددة، 8.5 قيقا اذا كانت ثلاث شرائح متعددة، 10 قيقا اذا كانت أربع شرائح","0.0","0.0","Twitter for Android","2022-02-26 00:18:24+00:00","1.3157796773871985e+18","M__CALI","محمد","2020-10-12 22:21:55+00:00","قيقا شريحتين متعدده قيقا شرائح متعدده 10 قيقا شرائح","51","neutral","0","0"
"2576","2576","6155","1497364295037771787","@Mobily مرحبا 
عندي مشكله في النت من امس وللاسف زياده على انقطاع النت الامحدود بدون سبب سوء الخدمه من ممثلين خدمة العملاء 
أرجوا التجاوب وحل المشكله قبل تصعيدها الى هيئة الاتصالات وتحويل الارقام الخاصه لشركات اخرى تخدم العملاء بشكل يليق بكونه عميل .","0.0","0.0","Twitter for iPhone","2022-02-26 00:14:02+00:00","2343434795.0","mznahalhabdan1","م. مزنة بنت عبدالرحمن الهبدان","2014-02-14 16:50:01+00:00","مرحبا عندي مشكله النت وللاسف زياده انقطاع النت الامحدود بدون سبب سوء الخدمه ممثلين خدمه العملاء ارجوا التجاوب وحل المشكله تصعيدها هيئه الاتصالات وتحويل الارقام الخاصه لشركات تخدم العملاء يليق بكونه عميل","202","negative","0","0"
"2577","2577","6156","1497358884423430146","@Mobily السلام عليكم عندي فاتوره قديمه ابي اعرف ارقم عشان اسدد","0.0","0.0","Twitter for iPhone","2022-02-25 23:52:32+00:00","1.211759349611131e+18","s_alm999","سالم","2019-12-30 21:22:20+00:00","عندي فاتوره قديمه ابي اعرف ارقم عشان اسدد","41","neutral","0","0"
"2578","2578","6157","1497358076395016196","@selivr @Mobily كيف اغير خدمه قطاف","0.0","0.0","Twitter for iPhone","2022-02-25 23:49:19+00:00","1.4887102473761137e+18","abersalem2","aber salem","2022-02-02 03:06:20+00:00","اغير خدمه قطاف","14","nei","0","0"
"2579","2579","6159","1497353842803064834","@Mobily #يوم_التاسيس      
الاجابة : سته https://t.co/wwjaNR9iQz","0.0","0.0","Twitter for iPhone","2022-02-25 23:32:30+00:00","1.3556548155363164e+18","arwah2021","اروى المزيونه","2021-01-30 23:12:06+00:00","التاسيس الاجابه سته","19","neutral","0","0"
"2580","2580","6160","1497353532864966661","موبايلي وش فيهم هاليومين؟ نت البيت ضعيف ونت الجوال ضعيف🤔
@Mobily
@Mobily1100","0.0","0.0","Twitter for Android","2022-02-25 23:31:16+00:00","1374200004.0","kemo_aaljawy","﮼ابو،دارين","2013-04-23 09:09:12+00:00","وش فيهم هاليومين نت البيت ضعيف ونت الجوال ضعيف","46","negative","0","0"
"2581","2581","6161","1497349407188082689","@Mobily النخله
الصقر
الفرس العربي
المجلس
الفنجان
وعددهم ٥
#يوم_التاسيس https://t.co/FZaL66Q3rJ","0.0","0.0","Twitter for iPhone","2022-02-25 23:14:52+00:00","1.3792413762699305e+18","rneem2021","Ran","2021-04-06 01:16:14+00:00","النخله الصقر الفرس العربي المجلس الفنجان وعددهم التاسيس","55","neutral","0","1"
"2582","2582","6162","1497346156556431368","Ale ještě to zdůrazním podruhé:

Kdybysme se na to vysrali, nesdíleli, nelajkovali a do minuty každé video válečných zločinů Ruska nepřinášeli přímo na mobily všech západních politiků, pravděpodobně bychom dnes byli v úplně jiné realitě.","3.0","88.0","Twitter Web App","2022-02-25 23:01:57+00:00","1.3847367632944538e+18","bratricek","Ondřej Tesárek","2021-04-21 05:12:36+00:00","ještě  zdůrazní  podruhé      nesdí     každé  válečný  zločinů  nepřináš  pří    vš  západní  politiků pravděpodobně    úplně jiné realitě","141","neutral","0","0"
"2583","2583","6163","1497345884195012615","@Mobily ٥ بالصورة و ٦ مع الاساسي https://t.co/qwaXG3oFiU
.
.
.
.
.
.","0.0","0.0","Twitter for Android","2022-02-25 23:00:52+00:00","1.0744344483373548e+18","Fawzia52022621","fairy honey 🦋🦋🦋🦋🦋","2018-12-16 22:41:49+00:00","بالصوره الاساسي","15","neutral","0","0"
"2584","2584","6164","1497345863915610115","@Mobily ٥ بالصورة و ٦ مع الاساسي https://t.co/qwaXG3oFiU
.
.","0.0","0.0","Twitter for Android","2022-02-25 23:00:47+00:00","1.0744344483373548e+18","Fawzia52022621","fairy honey 🦋🦋🦋🦋🦋","2018-12-16 22:41:49+00:00","بالصوره الاساسي","15","neutral","0","0"
"2585","2585","6165","1497345347739394053","@MiroslavMacik @pepin58379010 Používají to mobily?","0.0","1.0","Twitter for Android","2022-02-25 22:58:44+00:00","1.0008484442930464e+18","differentdoktor","Dr. Misanthrope - vícekurva pro zahraničí","2018-05-27 21:17:18+00:00","Používají","9","neutral","0","0"
"2586","2586","6167","1497343509384282113","@Mobily النخله
الصقر
الفرس العربي
المجلس
الفنجان
وعددهم ٥
#يوم_التاسيس https://t.co/sLHTU04Joe","0.0","0.0","Twitter for iPhone","2022-02-25 22:51:26+00:00","1.2174863093731615e+18","Danoda2020","دانة","2020-01-15 16:39:15+00:00","النخله الصقر الفرس العربي المجلس الفنجان وعددهم التاسيس","55","neutral","0","1"
"2587","2587","6168","1497343261987549188","@Mobily سيئة سيئة","0.0","0.0","Twitter for iPhone","2022-02-25 22:50:27+00:00","569073994.0","3ziz_AM","عبدالعزيز.؏. المديني✨","2012-05-02 12:37:39+00:00","سيئه سيئه","9","negative","0","0"
"2588","2588","6170","1497340573187022849","@jietienming náhodou jsem si dokonce byl schopen vzpomenout, že jsem viděl dva mobily ruské značky - jedno designová úchylka na téma Sony Ericsson s průhledným displejem, druhé Yotaphone s dual displejem. Ani jedno se moc nechytlo... https://t.co/aCDfzd0ZrB","0.0","2.0","Twitter Web App","2022-02-25 22:39:46+00:00","481134371.0","jhelebrant","Jan Helebrant","2012-02-02 10:37:13+00:00","ná        ž   vidě    ruské znač    nová ú   té    průhledný   druhé","68","neutral","0","0"
"2589","2589","6171","1497340557340950535","السلام عليكم. تم خصم مبلغ ٢٧ ريال دون استخدام وعند محادثه خدمه العملاء تلفظ علي ممثل الخدمه مع زميل له اعتقادا منه انه قد علق الخط وانني لا اسمع المحادثه بينهم وقال ( ك ث ام المصري يبي يرجع ال ٢٧ ريال ) هل هذه خدمه العملاء ام عنصريه !! لماذا الاهانه !!#mobily #citc #cpa #ohchr","0.0","0.0","Twitter for iPhone","2022-02-25 22:39:42+00:00","513233855.0","costa_rica77","ahmed kaf","2012-03-03 14:34:58+00:00","خصم مبلغ ٢٧ استخدام وعند محادثه خدمه العملاء تلفظ علي ممثل الخدمه زميل اعتقادا الخط وانني اسمع المحادثه بينهم ام المصري يبي يرجع ال ٢٧ خدمه العملاء ام عنصريه لماذا الاهانه","171","negative","0","1"
